id,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap,usr,workload_type,user_type,system_state,io_pressure,process_pressure,memory_pressure,cpu_pressure,read_write_ratio,swap_pressure,sys_activity_ratio
276,6.493099517,1.837865282,4044.480861,486,243,1.6,0.8,43344100,1976100,5.6,2238,1370315,83,io_heavy,student,medium,8565227601,1.28,0.002501117,607.5757576,3,612.0209915,47.73809524
822,42.5038808,11.08896301,4180.946106,549,252,5.79,7.39,11215900,9220500,2.8,132,1055216,75,cpu_heavy,researcher,low,10341620595,42.7881,0.021052632,1101.315789,3.416666667,7933.954887,55.06578947
335,39.04052684,27.80635611,3485.855625,87,70,2,2.8,3373800,4692100,2.2,3372,1657336,87,mixed,researcher,medium,1583020698,5.6,0.000652238,1098.125,1.310344828,491.3536911,39.93181818
6584,86.35302057,71.75888451,6033.512139,332,221,3.8,10.4,35919500,20369800,4.4,737,1336512,72,io_heavy,researcher,low,73167303110,39.52,0.00596206,1125.555556,1.205479452,1810.99187,83.26027397
5568,18.73800957,2.939500565,3354.828292,461,361,9.8,5.4,19052700,2843400,3.4,881,1539952,74,cpu_heavy,researcher,low,5417444718,52.92,0.003854875,754.3181818,4.5,1745.977324,44.25333333
6212,3.134330493,0.444496342,2363.658046,257,251,0.8,2.2,15348100,5117200,3,227,1101150,88,mixed,admin,medium,7853929732,1.76,0.013157895,583.75,3,4829.605263,26.23595506
7880,0.425810417,-0.829969135,2979.004677,807,601,0.2,0.2,1370300,2268300,2.2,1183,1719400,88,mixed,admin,medium,310825149,0.04,0.001858108,946.25,0,1452.195946,34.02247191
5999,6.499338655,2.849087078,2413.609224,190,100,0.6,0.8,48445200,2992200,1,209,1026242,91,io_heavy,student,high,14495772744,0.48,0.004761905,1176,2,4886.866667,25.56521739
2283,2.27420546,0.217011361,360.9403164,48,31,0.6,0.6,5229800,949800,2.2,3042,1707706,94,mixed,admin,high,496726404,0.36,0.000722971,115.9375,1,561.1915872,3.905263158
6838,13.11076211,9.329482507,1855.522351,174,153,0.4,0.4,3174400,4535400,1.3,282,963205,87,mixed,admin,medium,1439717376,0.16,0.00459364,805.2173913,1.5,3403.551237,21.04545455
2367,-0.571740871,-0.06136686,995.5653052,104,80,0.4,0.4,1081900,1799800,2,1041,1066749,94,mixed,admin,high,194720362,0.16,0.001919386,339.6666667,0,1023.75144,10.72631579
4902,17.91396815,12.32044562,2239.011248,177,100,6.21,20.64,16880500,3075700,2,137,1110113,77,cpu_heavy,researcher,low,5191935385,128.1744,0.014492754,747,1.357142857,8044.297101,28.73076923
6780,6.824840105,4.842879031,618.3838673,65,65,0.8,0.6,21660300,2519900,156,95,5,0,idle_light,admin,low,5458178997,0.48,1.625,3.700636943,1.166666667,0.052083333,581
3410,62.18415748,73.29071934,3006.949055,131,96,2,1.8,4789000,3139600,4.2,133,1016803,85,mixed,admin,medium,1503554440,3.6,0.031343284,577.8846154,0.810810811,7588.08209,34.94186047
2648,2.500153197,0.644588741,4283.683608,192,155,2.99,10.58,5181200,3507400,1.2,561,1093779,84,cpu_heavy,researcher,medium,1817254088,31.6342,0.002135231,1909.090909,2,1946.225979,49.41176471
820,2.136948514,-0.776184061,3839.805288,317,164,0.6,1.2,9736600,4977300,1.5,157,1124760,86,mixed,admin,medium,4846197918,0.72,0.009493671,1535.6,1,7118.734177,44.12643678
5342,20.45651046,17.72331637,1967.10303,180,105,2.2,2.2,11592800,4877100,3.4,343,1018272,86,mixed,admin,medium,5653924488,4.84,0.009883721,455.2272727,1.111111111,2960.093023,23.02298851
3735,47.84637872,46.45864117,6750.901975,288,182,2.59,7.78,15742400,17731200,2.6,202,1382053,72,cpu_heavy,researcher,low,27913164288,20.1502,0.012807882,1870.833333,1.02173913,6808.142857,92.26027397
5217,1.310481474,2.22800924,179.2240507,10,13,0,0,760100,4337800,1,7065,1854920,97,mixed,admin,critical,329716178,0,0.000141523,83,0.5,262.5134447,1.693877551
7084,87.30438535,57.24463773,1445.339618,95,97,0.4,0.4,800700,2495100,2,981,1086547,93,mixed,admin,high,199782657,0.16,0.00203666,459,1.466666667,1106.46334,14.64893617
7735,45.12560276,58.42458497,1761.548807,124,100,0.6,1.4,1978400,2527300,2,187,1085952,90,mixed,admin,high,500001032,0.84,0.010638298,578,0.75,5776.340426,19.05494505
4776,12.83512549,1.489708613,614.2360414,98,44,0.4,0.4,39904600,1157800,3.2,,1736120,90,io_heavy,student,high,4620154588,0.16,0.011678832,147.8571429,4,6336.20438,6.824175824
3625,4.025061597,0.531987201,1310.434735,108,95,0.4,0.8,403500,4351500,2.2,1046,973795,93,mixed,admin,high,175583025,0.32,0.002101242,411.875,2,930.0811843,14.0212766
4885,21.6748767,4.239814299,5119.665546,748,763,10.8,7.4,38779500,5025400,3,2541,1734995,60,io_heavy,researcher,low,19488249930,79.92,0.001180173,1269.25,4.2,682.5314713,83.2295082
8112,1.93833968,-0.190766623,1500.994037,219,194,4,1.2,10630400,846500,1,7349,1864163,88,mixed,researcher,medium,899863360,4.8,0.000136054,739.5,4,253.627619,16.61797753
4848,10.43501852,4.800213164,1883.375919,199,116,1.8,3.2,21999000,3821900,2,159,1112970,84,mixed,researcher,medium,8407797810,5.76,0.0125,639,2.2,6956.0625,22.55294118
1558,8.142947035,0.688913792,7526.475324,1251,1124,5.39,2.2,113917200,79853900,1.2,450,1109115,65,io_heavy,researcher,low,9.09673E+11,11.858,0.002660754,3434.090909,9,2459.235033,114.469697
5847,6.123619599,3.50541322,1735.072921,232,171,1.2,1.4,1680900,5637500,1,637,1120304,92,mixed,admin,high,947607375,1.68,0.001567398,879,0.75,1755.962382,18.90322581
5664,-1.57772192,0.153455291,189.2553571,12,12,0.2,0.2,225100,1178200,1,8312,1857227,97,mixed,admin,critical,26521282,0.04,0.000120294,78.5,0,223.4123662,1.602040816
389,15.01417445,8.103991645,3876.730405,337,187,5.8,14.6,24120000,16724200,1,248,1103957,70,io_heavy,researcher,low,40338770400,84.68,0.004016064,1970.5,1.555555556,4433.562249,55.50704225
7489,99.26743937,36.53953172,584.8994222,176,131,0.2,0.2,11464400,10589900,2,2199,1763296,96,mixed,admin,critical,12140684956,0.04,0.000909091,191.6666667,2.605263158,801.4981818,5.927835052
1005,14.74505733,12.91910883,6196.260614,319,203,0.8,0.8,15149800,23304800,3.8,841,999741,81,io_heavy,student,low,35306305904,0.64,0.004513064,1279.166667,1.076923077,1187.340855,74.87804878
6841,1.321100959,0.333011535,823.0706868,36,30,1.2,6.4,2097800,674800,2,875,1751528,88,cpu_heavy,researcher,medium,141559544,7.68,0.002283105,283,2,1999.461187,9.539325843
4898,0.8048243,2.161339689,659.8053423,74,49,1.8,2,844100,843800,1.8,711,1759778,88,mixed,admin,medium,71225158,3.6,0.00252809,227.8571429,1,2471.598315,7.168539326
1355,32.3848196,47.40130846,2042.99257,86,79,0.2,0.2,4966600,3315600,1.4,,1744294,92,mixed,admin,high,1646725896,0.04,0.007865169,852.9166667,0.6875,9799.404494,22.01075269
7627,44.17563801,62.49378274,1687.134715,155,83,0.4,0.4,8294500,1698200,1,572,1068110,91,mixed,admin,high,1408571990,0.16,0.001745201,847.5,0.682539683,1864.066318,18.42391304
1271,22.16451082,0.942480989,4597.079646,1070,707,9,6,46104000,5193900,5.4,2182,1727709,66,io_heavy,researcher,low,23945956560,54,0.00247366,710.46875,10.5,791.4379295,67.86567164
3065,0.383945113,-0.631732151,824.0457938,70,43,0.4,0.4,302500,877000,1,1231,1742181,94,mixed,admin,high,26529250,0.16,0.000811688,393,1,1414.107955,8.273684211
4367,16.43911186,2.329441164,3714.645894,200,152,2,2.2,25683500,8776100,3.2,159,1526898,86,mixed,student,medium,22540096435,4.4,0.02,876.1904762,4.25,9543.1125,42.29885057
3189,2.952849625,1.286271608,1132.2082,47,59,0.6,0.6,3683900,6838300,2,4682,1725306,94,mixed,admin,high,2519161337,0.36,0.000427077,373.6666667,1,368.4189622,11.8
4950,22.46364734,31.65126887,1494.589392,89,75,0.4,0.4,3123900,3903100,367,95,5,0,idle_light,admin,low,1219289409,0.16,3.822916667,4.25,0.6875,0.052083333,1564
4258,14.52004527,11.93402014,1987.882563,374,179,0.2,0.2,52795000,74871500,3.6,615,1045459,91,io_heavy,student,high,3.95284E+11,0.04,0.005844156,429.1304348,1,1697.173701,21.45652174
5503,8.176498273,0.490662182,2929.947317,441,394,7,2.2,20879100,2624900,1.6,236,1744536,79,cpu_heavy,researcher,low,5480554959,15.4,0.006751055,1121.923077,4,7360.911392,36.4625
4482,11.30497382,3.896937694,4480.067716,431,337,6.8,4,17140100,7755600,2.5,337,1136933,75,cpu_heavy,researcher,low,13293175956,27.2,0.00739645,1295.142857,2.2,3363.707101,59.64473684
6993,8.00933453,1.831892514,1646.135927,212,170,3.99,1.2,12201700,1590700,1.8,,1862631,90,mixed,researcher,high,1940924419,4.788,0.000210946,581.4285714,2.333333333,218.2855971,17.89010989
6274,17.84551517,16.43397022,3768.463199,358,204,2.4,3.61,91415400,56312700,4.8,2603,1038966,82,io_heavy,researcher,medium,5.14785E+11,8.664,0.001843318,646.8965517,1.055555556,398.9884793,45.20481928
3524,8.738444293,0.000819881,1757.244212,111,88,1.2,4.4,49168100,6368200,1.6,150,1054608,90,io_heavy,researcher,high,31311229442,5.28,0.010596026,672.6923077,3.5,6984.15894,19.21978022
3180,1.550214347,-1.07370047,449.1959718,45,31,0.4,0.4,3426600,877800,2,835,1722474,96,mixed,admin,critical,300786948,0.16,0.002392344,145.3333333,1,2060.375598,4.494845361
4423,14.33961104,8.04508218,2011.646183,151,113,0.6,0.6,9348200,2825200,2.2,226,1086950,92,mixed,admin,high,2641053464,0.36,0.00969163,626.875,1.444444444,4788.325991,21.56989247
7626,9.901098576,1.00755396,1499.294068,218,185,5.4,1.6,14554700,1232500,1,7240,1864706,88,cpu_heavy,researcher,medium,1793866775,8.64,0.000138102,735,3,257.5205082,16.51685393
4193,10.37022778,1.763815367,3560.679615,112,59,5.57,20.28,13427500,3327000,1,351,1029007,69,cpu_heavy,researcher,low,4467329250,112.9596,0.002840909,1755,3,2923.315341,50.14285714
6966,26.57353061,20.53391252,1858.14854,122,81,0.8,0.8,14635000,4343600,2.4,2249,1551853,93,mixed,admin,high,6356858600,0.64,0.001066667,548.5294118,1.238095238,689.7124444,19.84042553
1722,6.723043975,5.475794858,2090.014354,224,219,0.4,1.8,2415800,3633500,1,360,976131,92,mixed,admin,high,877780930,0.72,0.002770083,1024.5,1.166666667,2703.963989,22.03225806
5689,32.64680168,27.30971818,1296.866041,141,115,1.19,2.17,13392900,9424200,2.2,232,1010522,84,mixed,admin,medium,12621736818,2.5823,0.00944206,390.625,1.172413793,4337.004292,14.70588235
2576,11.8134467,6.943947876,1849.181508,141,134,1.4,2.2,7225600,4253000,292,86,14,0,idle_light,admin,low,3073047680,3.08,3.356321839,6.419795222,1.857142857,0.16091954,1881
4372,0.417331913,-0.049865816,2469.4965,73,77,0.2,0.2,587200,9964000,2.2,,1643104,95,mixed,admin,critical,585086080,0.04,0.002650602,765.9375,1,1979.643373,25.53125
898,4.156554651,0.654730082,2745.249405,232,132,0.8,2.4,1005200,2531000,1,147,983053,92,mixed,admin,high,254416120,1.92,0.006756757,1363.5,2,6642.25,29.32258065
4476,12.5485438,1.806313065,7401.73862,1453,1388,4.59,1.4,123989600,117611200,1.5,808,1057677,69,io_heavy,researcher,low,1.45826E+12,6.426,0.001854141,2960.8,4,1307.388133,105.7428571
4515,18.81014811,25.62838962,2081.121243,433,332,2.2,5.8,41764500,10028100,2.2,414,1697981,82,io_heavy,researcher,medium,41881858245,12.76,0.005301205,637.8125,0.703703704,4091.520482,24.59036145
7639,26.53186332,7.980908818,4362.540656,506,448,7.2,2,21097600,2525600,2.4,293,967184,75,cpu_heavy,researcher,low,5328409856,14.4,0.008163265,1270.294118,2.777777778,3289.741497,56.82894737
1892,18.00685305,26.93671983,429.5462531,95,34,0.2,0.2,33328800,339500,2.8,2018,1719213,94,mixed,student,high,1131512760,0.04,0.001386825,114.7368421,0.666666667,851.5170877,4.589473684
3892,71.62164786,33.96540561,4635.919382,605,425,6.2,1.8,41376900,7747500,4.5,482,983392,75,io_heavy,researcher,low,32056753275,11.16,0.00931677,850.9090909,2.028571429,2036.008282,61.57894737
5185,6.110218813,-0.256968898,2246.003695,100,111,0.6,3.6,5115000,4964300,2,617,1085829,92,mixed,admin,high,2539239450,2.16,0.003236246,759,5,1757.004854,24.48387097
4832,4.734088896,1.401356258,2784.856861,168,152,0.2,0.2,30143600,2249700,2.6,1811,1695318,91,mixed,admin,high,6781405692,0.04,0.001434879,765.2777778,6,935.6059603,29.94565217
4015,-0.084370861,0.497963536,1821.774321,289,150,0.4,1.8,114191200,8653800,1,413,1036922,90,io_heavy,student,high,98818780656,0.72,0.002415459,886.5,0,2504.642512,19.48351648
5638,-0.075518359,-0.78811107,743.5606493,72,82,1,0.8,5732900,2853900,1.2,682,1752805,95,mixed,admin,critical,1636112331,0.8,0.001756955,323.1818182,1,2566.332357,7.40625
362,9.635548876,0.004519737,3192.783832,442,385,8.02,2,27861600,1758100,2,7216,1866756,77,cpu_heavy,researcher,low,4898347896,16.04,0.000277123,1064.333333,8,258.6609394,40.93589744
6288,1.745689415,0.452346982,2534.520994,150,123,0.2,0.2,25947300,7856500,2.8,2546,1389025,93,mixed,student,high,20385496245,0.04,0.001099333,681.0526316,1,545.3572831,27.53191489
2108,15.68121269,0.266490625,4221.817455,302,226,8.4,18.8,10052000,3542500,1.2,296,1082901,67,cpu_heavy,researcher,low,3560921000,157.92,0.004040404,1919.090909,15,3646.131313,62.08823529
2566,22.5645254,32.9272503,168.8400972,8,17,0.2,0.2,700100,1899200,1.2,7579,1878621,98,mixed,admin,critical,132962992,0.04,0.000158311,73.63636364,0.676470588,247.8391821,1.636363636
6035,-0.522532366,2.078739075,233.7155285,41,22,0.2,0.2,28575000,25974800,,,1820056,98,io_heavy,student,critical,74222991000,0.04,0.000875034,46.66666667,0.5,497.6910036,1.97979798
3457,17.16179994,8.124301793,2048.473989,57,90,1.2,2,5104800,6460000,2.2,796,1539421,93,mixed,admin,high,3297700800,2.4,0.002760351,628.125,1.777777778,1931.519448,21.38297872
7123,9.490108574,-0.371350436,1103.917182,83,124,1.2,3.2,12947400,14052000,2.2,122,1533229,91,mixed,admin,high,18193686480,3.84,0.017886179,347.8125,10,12465.27642,12.09782609
1640,-1.139138729,-0.487047204,1967.363724,142,84,0.2,0.2,12663400,1951900,3,494,1027525,94,mixed,admin,high,2471769046,0.04,0.006060606,490.25,0,2075.808081,20.64210526
5845,2.769358529,0.732131304,1201.91301,136,61,0.2,0.2,12456600,6996000,1,711,1063202,96,mixed,admin,critical,8714637360,0.04,0.001404494,588.5,2,1493.261236,12.13402062
4878,49.46120805,10.67190541,2402.645378,233,152,0.2,0.2,21492600,8134600,1,507,981270,91,mixed,admin,high,17483370396,0.04,0.001968504,1212,4.083333333,1931.633858,26.34782609
7383,2.666349703,0.179948927,2567.658448,482,157,3.59,3.79,71526200,18198500,2.5,149,1113241,73,io_heavy,researcher,low,1.30167E+11,13.6061,0.016666667,737.7142857,3,7421.606667,34.89189189
2299,6.694079669,2.397319134,7387.985216,826,432,0.4,0.4,29292500,6428700,4.4,2616,1550853,81,mixed,student,low,18831269475,0.16,0.001681314,1370.37037,1.5,592.6071838,90.24390244
3674,23.8751711,29.32500632,832.2263352,53,57,0.2,0.2,8273900,14825000,1,7036,1830402,95,mixed,admin,critical,12266056750,0.04,0.000142106,398,0.741935484,260.1111269,8.291666667
3480,21.47934014,13.0045873,3321.367215,234,156,1.8,1.6,37776000,20809300,6.8,374,1304400,82,io_heavy,student,medium,78609211680,2.88,0.018133333,431.4102564,1.428571429,3478.4,40.54216867
1642,18.50694663,3.788450898,2455.157774,199,79,4,3.4,21417900,14049900,4.2,600,1337333,88,cpu_heavy,researcher,medium,30091935321,13.6,0.006988353,470.3846154,3.4,2225.1797,27.48314607
5698,66.20484937,73.72381504,6101.32432,1328,1287,4.61,3.81,118889200,106628200,1,892,1059750,70,io_heavy,researcher,low,1.26769E+12,17.5641,0.001119821,3040.5,0.893333333,1186.730123,85.64788732
5993,38.93473082,3.186159653,4643.906658,294,173,8.38,19.36,16205200,5529300,4,151,1107687,68,cpu_heavy,researcher,low,8960341236,162.2368,0.026315789,936.4,10,7287.414474,67.85507246
2440,0.285660168,0.063233186,2387.015481,122,92,0.2,0.2,10789700,1136200,3.2,506,1446912,95,mixed,admin,critical,1225925714,0.04,0.006311637,554.2857143,2,2853.869822,24.25
1829,33.89479897,7.923559549,4264.848846,510,399,11.8,6.8,58806500,39385800,619,64,36,0,io_heavy,researcher,low,2.31614E+11,80.24,9.523076923,6.837096774,4.25,0.553846154,4239
8132,0.624262211,0.086119396,244.4875849,16,29,0.6,0.4,80000,786200,1.8,970,1757734,89,mixed,admin,medium,6289600,0.24,0.001853759,88.57142857,0,1810.23069,2.755555556
5597,2.436902021,1.489216197,957.8538208,179,72,0.4,1.8,23338900,21617200,3.6,2537,1577202,96,io_heavy,student,critical,50452166908,0.72,0.00141844,206.3043478,1,621.4349882,9.783505155
2837,18.03185842,13.21831063,1180.694785,85,103,0.6,0.4,20637700,15475800,2.6,475,1513082,91,mixed,student,high,31938491766,0.24,0.005462185,323.0555556,1.142857143,3178.743697,12.64130435
1991,13.85409778,13.44046256,315.5086045,109,39,0.2,0.2,18685000,18831000,2.2,5734,1834528,97,mixed,student,critical,35185723500,0.04,0.000383609,89.375,0.928571429,319.8828248,2.918367347
5673,8.315882373,1.403088912,8764.656774,1694,1490,6.19,3.39,131335000,114861500,1.6,367,1087598,59,io_heavy,researcher,low,1.50853E+12,20.9841,0.004347826,3377.307692,4.5,2955.429348,146.35
2226,60.40993179,2.129972723,3977.785744,357,244,13.03,36.07,24977500,5316100,1.4,401,1097045,57,cpu_heavy,researcher,low,13278288775,469.9921,0.003482587,1656.666667,19.66666667,2728.967662,68.55172414
5309,15.1901206,8.257574613,3559.799684,338,250,3.6,2.2,24541800,9142100,1.8,329,982115,75,cpu_heavy,researcher,low,22436358978,7.92,0.005454545,1242.142857,1.777777778,2976.106061,45.76315789
6325,93.47546606,49.56749878,5161.593784,410,292,7.2,17.4,25482000,15366300,1,541,1101859,62,io_heavy,researcher,low,39156405660,125.28,0.001845018,2581.5,1.88,2032.950185,81.95238095
672,1.787535088,-0.990697634,2260.366825,138,131,1.4,2.2,11211600,7994800,1,712,1061429,89,mixed,admin,medium,8963449968,3.08,0.001402525,1098.5,4,1488.680224,24.41111111
6051,26.4695567,5.956199447,3707.173266,151,90,4.8,10,29033600,8195500,3.4,1431,1541880,78,cpu_heavy,researcher,low,23794486880,48,0.002374302,843.8636364,3.125,1076.731844,47
6984,-0.716777119,0.377922064,433.5489211,63,15,0.4,0.4,10737500,381900,1.6,7307,1861728,96,mixed,admin,critical,410065125,0.16,0.000218938,176.1538462,0,254.7520525,4.721649485
4402,8.14383061,1.775275281,3066.581154,163,183,0.2,0.2,872700,4014400,3,131,1041432,92,mixed,admin,high,350336688,0.04,0.022727273,771,7,7889.636364,33.16129032
386,1.160481597,-0.590028434,808.6172909,60,64,1,2,847800,1624900,1.5,,1072765,94,mixed,admin,high,137759022,2,0.000694123,312.4,1,496.4206386,8.221052632
4730,15.02064159,2.242266475,6217.971326,509,460,9.4,5.6,34037000,26786700,4.2,315,1511987,63,io_heavy,researcher,low,91173890790,52.64,0.013291139,1195,5,4784.768987,97.09375
204,38.12448686,20.5355379,4688.446266,409,305,4.39,2.2,18613100,12406400,3.6,3551,1544251,81,cpu_heavy,researcher,low,23092156384,9.658,0.001013514,1029.565217,1.761904762,434.7553491,57.75609756
5382,9.33865605,1.431394781,3392.093512,493,129,7.2,19.6,67664200,7503100,2.5,228,1103565,69,io_heavy,researcher,low,50769125902,141.12,0.010917031,959.7142857,3.333333333,4819.061135,47.98571429
3943,17.36298308,11.77102985,2384.776064,334,124,5.8,16,92863700,3328600,2.8,672,1097338,80,io_heavy,researcher,low,30910611182,92.8,0.004160475,627.6315789,1.384615385,1630.517088,29.44444444
2797,12.61157092,5.373537661,1683.411801,239,118,0.8,0.4,10008100,4307600,3.6,336,1060800,87,mixed,admin,medium,4311089156,0.32,0.010682493,368.2608696,2,3147.774481,19.25
4910,24.12122562,15.13038109,2010.947003,224,158,1.6,5,9753000,12657900,1.5,149,1065418,87,cpu_heavy,researcher,medium,12345249870,8,0.01,799.2,1.470588235,7102.786667,22.70454545
6849,4.699625129,0.758198484,499.4053657,76,53,0.6,0.6,8695600,1385500,2,210,1756472,89,mixed,admin,medium,1204775380,0.36,0.009478673,174.3333333,1,8324.511848,5.811111111
1235,18.14241817,28.41535441,599.2894476,77,42,0.2,0.2,554900,848600,2,1442,1716333,96,mixed,admin,critical,47088814,0.04,0.001386001,193,0.633333333,1189.419958,5.969072165
7620,30.4204015,44.04445226,1121.914769,114,132,0.2,0.2,2054100,11823900,2.2,255,1523914,93,mixed,admin,high,2428747299,0.04,0.00859375,331.5625,0.681818182,5952.789063,11.28723404
777,5.224089386,5.319061441,1623.011187,320,106,0.2,0.2,48060200,46811000,224,88,12,0,idle_light,student,low,2.24975E+11,0.04,2.516853933,7.031111111,1,0.134831461,1582
7192,4.035686721,0.329660357,2927.659768,123,77,1.4,5.4,18919400,253800,3.2,582,1411947,90,cpu_heavy,researcher,high,480174372,7.56,0.005488851,697.8571429,2,2421.864494,32.20879121
5549,16.4750446,3.956780953,2227.156045,247,188,2.4,4.2,17585000,5668100,2,253,1006234,85,cpu_heavy,researcher,medium,9967353850,10.08,0.007874016,730.3333333,3.4,3961.551181,25.47674419
7073,1.535887258,1.183720139,7247.549244,409,238,2,1,11481300,20355100,2.8,229,1009956,81,mixed,admin,low,23370300963,2,0.012173913,1905.263158,1.5,4391.113043,88.29268293
4553,14.9313699,12.18335402,6663.527934,369,225,1.6,3,12491600,6598600,1,1087,1014102,81,mixed,researcher,low,8242707176,4.8,0.000919118,3337,1.076923077,932.0790441,81.3902439
5123,10.72509937,15.40801561,775.663953,74,81,0.2,0.2,356500,7131500,1,494,1733956,96,mixed,admin,critical,254237975,0.04,0.002020202,384,0.6875,3502.941414,7.917525773
7986,0.102832513,1.031861181,147.8963129,9,9,0.2,0.2,98600,394100,1,7203,1847472,99,mixed,admin,critical,3885826,0.04,0.000138812,73,1,256.4508606,1.46
2364,5.187323037,0.094535678,4303.936975,601,527,1.8,2.2,42353600,40137800,1.3,323,1122858,81,io_heavy,student,low,1.69998E+11,3.96,0.004012346,1865.217391,2,3465.611111,52.31707317
5911,8.539658132,1.60071709,4769.109186,1009,880,3.2,1.4,108694500,66201500,2,204,1121336,71,io_heavy,researcher,low,7.19574E+11,4.48,0.009756098,1591,4,5469.931707,66.29166667
819,2.087803268,2.20431229,189.4800238,14,16,0.2,0.2,761900,880300,1,6813,1827768,98,mixed,admin,critical,67070057,0.04,0.000146757,111.5,0.666666667,268.2371588,2.252525253
6675,4.998843052,0.612004592,2223.533878,243,109,0.4,0.8,4802600,3561800,1,787,1085459,91,mixed,admin,high,1710590068,0.32,0.001269036,1118.5,4,1377.486041,24.31521739
6367,3.737141539,1.429018842,3671.400026,404,178,0.6,1,25026300,24386100,4.2,274,1323344,90,io_heavy,student,high,61029385443,0.6,0.015272727,708.0769231,1.333333333,4812.16,40.46153846
2077,1.657074602,-0.088612759,2657.080464,149,109,1,1.2,9821000,2870600,1.2,294,1016866,91,mixed,admin,high,2819216260,1.2,0.004067797,1193.636364,1,3447.00339,28.54347826
897,0.821672311,0.921617116,2714.021981,144,226,0.2,0.2,7775000,48016800,2.4,159,1386030,89,io_heavy,student,medium,37333062000,0.04,0.015,795.8823529,0.5,8662.6875,30.06666667
1692,5.493241716,2.267648281,3388.284276,212,144,0.6,2.2,19639000,9232300,4,1874,1533405,89,mixed,admin,medium,18131313970,1.32,0.002133333,679.2,2,817.816,37.73333333
4644,1.482194532,-0.645346769,221.4072788,23,28,0.2,0.2,209400,751300,1,,1871514,98,mixed,admin,critical,15732222,0.04,0.000129921,109,0,243.1484994,2.202020202
4101,-0.600850711,0.673420957,2219.157231,109,153,0.2,0.2,800800,1786700,3.4,1334,1724854,95,mixed,admin,critical,143078936,0.04,0.002546816,495.4545455,1,1292.025468,22.70833333
7550,2.792418082,1.060187291,1087.677739,78,29,0.2,0.2,2939600,639600,1.2,4738,1826728,97,mixed,admin,critical,188016816,0.04,0.000253218,498.1818182,0.5,385.4669762,11.18367347
5773,2.744378299,0.10684207,5770.327681,294,277,0.4,2,777600,9838400,1.7,327,1067952,88,mixed,admin,medium,765033984,0.8,0.005182927,2161.481481,2,3255.95122,65.57303371
3257,12.05983314,3.574574843,1090.192744,49,42,1.6,2.4,3716400,2336300,4,698,974719,88,mixed,admin,medium,868262532,3.84,0.005722461,217.8,3.25,1394.447783,12.23595506
3719,7.806380057,0.151660785,3018.002282,372,288,3.39,1.39,20817800,5208500,1.7,233,1000888,83,mixed,researcher,medium,10842951130,4.7121,0.007264957,1098.888889,8,4277.299145,35.32142857
6332,-0.449275834,0.709660151,2410.692822,65,128,0.2,0.2,456900,1158600,2.4,308,1715526,95,mixed,admin,critical,52936434,0.04,0.00776699,701.1764706,1,5551.864078,24.83333333
3502,4.330608891,0.719537465,1556.744251,153,102,0.4,0.6,13406500,2019100,2,1801,998664,91,mixed,admin,high,2706906415,0.24,0.001109878,529.6666667,2.5,554.1975583,17.27173913
1337,68.34545275,80.10498186,4728.215158,867,732,0.2,0.2,68324800,61452700,4,146,1397720,86,io_heavy,student,medium,4.19874E+11,0.04,0.027210884,953,0.851851852,9508.29932,54.77011494
1711,1.181339189,-0.667976652,173.1463211,13,36,0.2,0.2,99200,3505100,,9223,1867568,98,mixed,admin,critical,34770592,0.04,0.000151778,76.66666667,0,202.4683435,1.858585859
6807,17.02861476,12.47144904,3636.615111,317,157,2.59,6.59,33659700,7309500,1,252,996648,73,io_heavy,researcher,low,24603557715,17.0681,0.003952569,1798,1.285714286,3939.320158,48.59459459
3661,4.615810745,3.736654225,4153.417803,409,294,0.2,0.2,4155300,6963200,2.8,545,1093344,87,mixed,admin,medium,2893418496,0.04,0.005128205,1100,1.25,2002.461538,47.5
5965,6.459844612,5.159892602,2723.379127,265,190,0.2,0.2,14600000,9447900,1.2,243,982323,90,mixed,admin,high,13793934000,0.04,0.004918033,1235.454545,1,4025.913934,29.86813187
7941,1.895631172,0.370765388,585.657992,44,37,2.4,1.8,6142200,4787600,1.2,5922,1848787,89,mixed,admin,medium,2940639672,4.32,0.0002026,258.1818182,2,312.1369239,6.311111111
1930,5.089705526,1.710657456,337.5987005,54,26,0.6,1.8,2841100,818300,1,6658,1863231,96,mixed,admin,critical,232487213,1.08,0.000150173,164,1,279.8064274,3.381443299
4799,5.812112809,6.855151812,1611.890037,79,67,0.2,0.2,1626500,1757800,3,691,978082,94,mixed,admin,high,285906170,0.04,0.00433526,402,1,1413.413295,16.92631579
1577,0.276531637,2.420429412,362.1323485,41,46,0.2,0.2,2548900,3164900,1,1703,1772248,88,mixed,admin,medium,806701361,0.04,0.000586854,161,0.666666667,1040.051643,3.617977528
5807,11.54123079,12.1141408,4282.834423,322,167,0.8,1.4,72015700,3860400,1.2,202,1011394,87,io_heavy,student,medium,27800940828,1.12,0.00591133,1963.181818,1.076923077,4982.236453,49.07954545
2645,-0.16272124,-0.412073357,3034.583528,230,149,0.6,2,10840800,11919100,1.5,432,985101,77,mixed,admin,low,12921257928,1.2,0.003464203,1212.8,1,2275.060046,38.87179487
4616,6.669580228,4.808047634,5599.923555,346,264,0.4,0.4,15859700,25295700,1,621,1009584,80,io_heavy,student,low,40118221329,0.16,0.001607717,2836.5,1.166666667,1623.125402,70.03703704
